id,title,summary,l2_category,confidence,method,flag,corrected_l2
4369fce365fba15b,ICH拟新增Q5E附录，针对ATMP变更可比性研究,7月，ICH发布 最终概念性文件 ，正式启动对2004年生效的ICH 《Q5E：生物技术产品/生物制品在生产工艺变更前后的可比性》 指南的修订工作。 此次修订旨在新增一份正式附录文件，嵌入Q5E指南体系，不改变原指南主体，而是特别针对先进治疗药品（ATMP）可比性评估提供高层级原则和具体技术指导，提供全球统一的科学和风险导向框架。 该附录得最终草案预计于2027年8月进入公开征求意见阶段，预计20,1.1 小分子创新药,0.4985,semantic_fallback,,
a69a7965ddd76b48,FDA质疑疗效，公司股价暴跌38%,昨天，生物技术公司 Replimune 的股价单日暴跌 38%，导火索是美国FDA的一份内部简报。 这份简报对该公司旗下的溶瘤病毒药 RP1 用于治疗晚期黑色素瘤的上市申请给出了不太友好的评价。 Replimune 给出的数据是 33.6% 的缓解率，但 FDA 重新审视后发现，这其中包含了不少水分。,1.1 小分子创新药,0.5009,semantic_fallback,,
d68a9b6342b416f8,突破三代EGFR-TKI耐药困局：从分层管理到精准靶向治疗新进展,EGFR突变是非小细胞肺癌（NSCLC）中最常见的驱动基因突变，尤其在亚洲人群中占比最高，是肺腺癌的主要致癌驱动因素。 目前EGFR突变NSCLC患者的一线治疗以三代EGFR-TKI为基石，一线治疗进展后的后续治疗选择仍是临床面临的主要挑战之一。 由北京整合医学学会支持的“医脉相承”学术研讨与交流项目特邀肺癌领域临床专家，针对该领域的前沿进展、新型药物的临床应用等话题展开讨论。,1.1 小分子创新药,0.502,semantic,,
fe57b32738164dcb,AML减低化疗新趋势 I VA+X Triple 治疗策略的探索与进展,近年来，以维奈克拉（VEN）为代表的靶向药物推动了AML治疗模式的变革，VEN联合HMA的Chemo-free方案已成为AML患者的优选策略。 当然，对于部分亚型，VEN+HMA方案的疗效仍有进一步提升的空间。 联合靶向的Chemo-free Triple数据令人鼓舞：。,1.1 小分子创新药,0.5026,semantic,,
28b46b9b7a8e67d7,第12批集采在即，“反内卷”动真格开始了？,29家企业争夺10个入围名额，淘汰率约66%，但在这场看似残酷的竞争中，低价真的就是唯一出路吗。 第12批集采坚决反内卷——极端竞争品种的制度保障。 从价格维度看，0.8096元/片的最高有效申报价已处于65个品种最低梯队，29家企业竞争10个入围名额，淘汰率约66%。,其他/综合,0.5028,semantic,,
95f1acdeb8612e78,一款BTK抑制剂，融资2亿美元！,7月29日，Processa Pharmaceuticals（NASDAQ：PCSA）宣布收购Vidya Therapeutics，一家临床阶段的生物技术公司，正在开发VT-7208，一种用于免疫介导疾病的布鲁顿酪氨酸激酶（BTK）抑制剂，最初专注于对食物过敏、慢性自发性荨麻疹（ CSU ）和复发性多发性硬化症（ RMS ）的潜在最佳BTK抑制。 私募融资预计将于2026年7月30日完成。 作为交,1. 创新药,0.5029,semantic_fallback,,
0887d81a7796bc90,千万级薪酬！Biotech挖来艾伯维前总裁,2026年7月27日，纳斯达克罕见病精准基因药物企业 Sarepta Therapeutics（股票代码：SRPT）公告，正式聘任 Michael Severino 博士担任公司首席执行官 。 Michael Severino。 他自2022年起担任 基因治疗明星公司 Tessera Therapeutics 首席执行官 ，同时兼任顶级风投机构 Flagship Pioneering 首席执行官合,1.3 细胞与基因治疗（CGT）,0.503,semantic,,
601cbb7fa904b19f,【首发】昌郁医药完成2.5亿元D轮融资，加速疼痛与神经领域产品临床开发和全球商业化布局,本轮融资资金将主要用于昌郁医药首发产品XG005在美国开展Ⅲ期急性疼痛临床研究，并支持公司核心产品管线的持续开发及全球化推进。,1.1 小分子创新药,0.5034,semantic,,
3e054b63dc5b7fe5,Fast-Follow【KarXT】II期临床成功，但公司股价大跌73%,MapLight Therapeutics 近 日 公布了其精神分裂症治疗药物 ML-007C-MA的II期ZEPHYR临床试验的顶线数据 。 试验结果显示，每日两次给药的 ML-007C-MA达到了主要终点目标，与安慰剂相比，该给药方案 在 改善 PANSS总分上具有统计学 显著差异 。 每日两次给药方案成功。,1.1 小分子创新药,0.5043,semantic,,
b72b14d72071a9c8,重塑治疗边界：不可切除III期NSCLC的治疗现状与未来方向,不可切除III期非小细胞肺癌（NSCLC）因其解剖学分期的复杂性与临床异质性，始终是胸部肿瘤诊疗领域的关注焦点。 随着临床循证医学证据的积累，该领域的治疗范式已从单一局部放疗向放化疗及免疫/靶向巩固治疗模式转变。 在约有25%至30%的NSCLC患者在确诊时已处于III期阶段。,1.1 小分子创新药,0.5061,semantic,,
5f63b8fabdc24ffa,诺奖团队解散，AI 制药赛道迎来全新竞争格局,刚刚，金融时报（ FINANCIAL TIMES）透露了一条 重磅消息， 谷歌DeepMind ，已经把旗下打造了AI蛋白质结构AlphaFold系列的幕后团队解散了。 要知道这只团队在AI4S领域可谓影响力巨大，从2018年推出初代 AlphaFold算起已稳定运转了8年， 核心成员 DeepMind首席执行官Demis Hassabis（下图左）和总监 John Jumper（下图右） 在20,1.5 AI制药,0.508,semantic_fallback,,
43fd51126d446c1d,【中国好声音】陈春燕教授：长程循证，分层有据——真实世界研究解读unfit AML长疗程维奈克拉的MRD预后价值,急性髓系白血病（AML）是一类高发于老年人群的侵袭性血液恶性肿瘤，中位确诊年龄达68岁。 相当一部分患者因高龄、体能状态不佳或合并严重基础疾病，无法耐受标准强化疗，长期以来预后较差。 维奈克拉联合去甲基化药物（VEN+HMA）方案已成为不适合强化疗（unfit）初治AML患者的标准一线治疗，但其长疗程应用的生存获益、安全性特征及微小残留病（MRD）的动态预后价值，仍缺乏充分的真实世界数据支撑。,1. 创新药,0.5085,semantic_fallback,,
3231859462f70107,Nat Commun丨鲁洪中课题组开发自动化代谢建模新工具AlphaGEM，为非模式生物绘制精准“代谢地图”,近日，上海交通大学生命科学技术学院、微生物代谢全国重点实验室 鲁洪中 副教授课题组在 Nature Communications 发表题为 AlphaGEM Enables Precise Genome-Scale Metabolic Modelling by Integrating Protein Structure Alignment with Deep-learning-based Dark,1. 创新药,0.5094,semantic_fallback,,
d12eabd00d378a18,GSK“背水一战”，中国资产全线接棒,2026 年 7 月 28 日， GSK 发布第二季度超预期财报： 全球销售总额达 84 亿英镑，同比增长 5% ，核心营业利润增长 7% 。 根据该计划内容， GSK 将 在未来三年每年节省 19 亿英镑成本 ，而这些省下来的资金将大部分 回流到研发管线中；基于此， GSK 直接将原计划在 2026 年启动的 Ⅲ 期数量由 10 项翻倍到 20 余项。 根据 2026 年 Q2 财报，GSK 全,其他/综合,0.5097,semantic,,
8f9abd1352f6a470,健康元推进国际化布局，丽珠拿下越南IMP67.87%股权，印尼原料药工厂有序建设,健康元表示，国际化是公司长期发展的重要战略方向，目前正围绕海外并购、本地化生产、产品注册及市场拓展等方面持续推进相关布局。 在海外并购领域， 健康元 公司控股子公司丽珠集团通过境外全资子公司完成对越南Imexpharm Corporation（IMP）104545781股股份的公开要约收购，相关股份已完成过户，丽珠集团取得IMP67.87%的股权。 IMP拥有符合国际标准的生产能力及完善的越南本地,3.3 数字医疗/互联网医院,0.5124,semantic_fallback,,
c78c92d54f13e92f,聚焦新分子Pterica®：Agrobiomics 推出全新种子处理生物刺激剂Resilya®,在作物生长周期的起点施用，它能够提供精准度、均匀度，并无缝融入现代农业系统，兑现其最基础也是首要的承诺：赋予每一粒种子最佳的萌发起点。 问题不再简单是作物是否会面临非生物胁迫，而是在哪个生长阶段以及持续多长时间。 由此引发了一个更具雄心的思考： 如果种子处理还能为植物提前做好应对整个作物季的准备，会怎样。,1.6 合成生物学,0.5142,semantic,,
82cea1213a814b5c,环氟菌胺在中国扩作登记，单剂″破冰″靶向葡萄白粉病,这是国内登记的首个环氟菌胺单剂产品，同时也是该成分产品首次在葡萄上完成登记。 环氟菌胺主要用于防治蔬菜、果树以及多种谷物上的白粉病和褐腐病等，特别对DMI类、苯并咪唑类、甲氧基丙烯酸酯类杀菌剂产生抗性的白粉病菌株有效，堪称抗性白粉病的″精准打击利器″。 此外即陕西上格之路生物科学有限公司本次新获登记的100克/升环氟菌胺悬浮剂，记作物和防治对象为葡萄白粉病、黄瓜白粉病。,1.1 小分子创新药,0.5144,semantic_fallback,,
56b6f1a8b41b9b5e,赵鑫教授：结直肠癌的内科治疗策略——从分层决策到精准用药,结直肠癌是消化道肿瘤中具有代表性的恶性肿瘤，也是多学科诊疗（MDT）模式应用较早的瘤种之一。 结直肠癌的治疗决策通常需基于患者的初始可切除性、基因分型及体能状况等因素，制定个体化的分层治疗策略。 本期“中青年医师健康科普行动”有幸邀请到 厦门大学附属第一医院肿瘤内科赵鑫教授 ，结合其临床实践经验，就结直肠癌的分层治疗策略、基因分型指导下的精准用药、MDT模式的应用及临床常见问题等话题进行系统阐述。,1.1 小分子创新药,0.5148,semantic,,
4586f444bdb3ee8d,巴斯夫集团发布2026年半年度财务数据,几乎所有业务领域的收益较去年同期实现增长。 2026年二季度，巴斯夫几乎所有业务领域的盈利均实现增长。 2026年二季度业务发展情况。,其他/综合,0.5166,semantic,,
5fc1f48d6215f0d7,靶向药越吃越没用？癌细胞正在患者体内“疯狂进化”，一个方法提前锁定耐药“七寸”！,"一、 耐药,是肿瘤在""进化""。 更麻烦的是,肿瘤的进化不是一条直线。 同一个肿瘤里,不同区域的癌细胞可能携带完全不同的基因突变——有的对药A敏感、对药B耐药,有的恰恰相反,这就是所谓的""肿瘤异质性""。",1. 创新药,0.5173,semantic_fallback,,
ac5626e3e782472f,9:3，FDA否决DMD细胞疗法,2026 年 7 月 29 日，美国 FDA 细胞、组织与基因治疗咨询委员会（ CTGTAC ）召开关键审评会议，针对 Capricor 旗下同种异体细胞疗法 deramiocel 用于杜氏肌营养不良（ DMD ）相关心肌病的上市申请展开投票，最终专家组以 9 票反对、 3 票支持的悬殊结果，认定现有数据不足以证实该疗法疗效，这场持续多轮的监管博弈，核心矛盾集中在 III 期 HOPE-3 临床试,1.1 小分子创新药,0.5175,semantic_fallback,,
14de9b0e1426f15f,荣昌撤回重磅新药上市申请,国内眼科创新药赛道，迎来一个意料之外的节点。 7 月 28 日，国家药监局（ NMPA ）官网药品通知件送达信息显示， 荣昌生物申报的伊立芙普 α 眼内注射液（ RC28-E ）上市申请未获批准 ，本次申报适应症为糖尿病性黄斑水肿（ DME ）。 该药物采用玻璃体内注射给药，通过同时阻断血管内皮生长因子（ VEGF ）和成纤维细胞生长因子（ FGF ），协同抑制病理性血管新生、血管渗漏以及组织纤维,1.1 小分子创新药,0.5176,semantic,,
217f65369adffb5d,FDA专家会果然否决了DMD细胞疗法,之前说简报文件很不利于Capricor的DMD细胞疗法 ，那现在专家会果然否决了。 FDA下属的细胞、组织和基因治疗咨询委员会（CTGTAC）于7月29日召开 专家 会议，就Capricor Therapeutics公司旗下细胞疗法deramiocel的生物制剂许可申请（BLA）进行审议和表决。 FDA预计将在2026年8月22日的PDUFA目标日期前做出最终审批决定 。,1. 创新药,0.5182,semantic_fallback,,
d7b2c22b54189564,植物源天然环肽作为下一代生物农药的开发前景,在众多新型生物农药技术中，植物源环肽（Cyclotides）凭借其极高的特异性、环境相容性以及无与伦比的超高稳定性，正逐渐成为全球农业科研与产业界关注的核心焦点。 该综述系统地总结了环肽的生物活性、结构-功能关系、进化起源和农业应用前景。 环肽的独特结构与卓越稳定性优势。,1. 创新药,0.5184,semantic_fallback,,
8c14c8b19278930f,中外名家深度对话｜免疫治疗驱动B-ALL化疗降阶梯，MRD导向精准分层重塑移植决策与全程管理,长期以来，强化化疗始终是急性B淋巴细胞白血病（B-ALL）治疗的基石，然而，治疗相关毒性限制了其在部分患者中的应用。 近年来，随着免疫治疗不断向治疗前线推进，急性B淋巴细胞白血病（B-ALL）的整体治疗格局正发生深刻变革。 降低化疗强度、重塑移植定位、探索去化疗方案已成为领域核心探索方向。,1.2 生物药（抗体/蛋白/核酸/ADC/XDC偶联药物）,0.5187,semantic_fallback,,
8bbf12efd06603a2,雅培启动TriClip真实世界新研究，迎接爱德华Pascal挑战,2026年7月28日，雅培（Abbott）宣布启动TREAT TR研究。 这是一项针对TriClip经导管缘对缘修复（TEER）系统的上市后真实世界研究，旨在进一步评估TriClip在实际临床环境中的安全性和表现。 研究计划在全球多达100个中心（覆盖美国、加拿大和欧洲）入组约1000名患者，随访5年。,1. 创新药,0.521,semantic_fallback,,
a30cb3431ef6c0df,别只盯着欧美巨头！印度这个新产业5年翻3倍，已成中国出海最大变数,长久以来，中国医疗器械被认为将凭借全产业链优势加速抢占全球市场，但印度医疗器械产业正快速崛起，全球每卖出10根外科缝线就有4根来自印度，心血管支架领域印度龙头海外收入占比也极高，部分细分市场已超中国头部企业。印度2023年出台政策，明确2025年器械市场规模达152亿美元、2030年扩张至500亿美元，25年内将全球市场份额从1.5%提升至10%-12%。印度通过“印度制造”战略及一系列配套举措推,其他/综合,0.522,semantic,,
39f625072cb7cdd7,树脑科技获千万级天使轮，押注EEG+MEG双技术路线,据投资界7月28日报道，树脑科技近日完成千万级天使轮融资。 本轮融资由浙江火炬中心、君颐资本、磐安城建集团等机构联合投资。 树脑科技目前形成了以EEG和MEG为核心的两条技术路线。,1.5 AI制药,0.5231,semantic_fallback,,
9e391e26fe3a3cd0,“打工人”的腰终于有救了！J Nanobiotechnol｜双效复合微球同步抗氧化+组织修复开辟微创新疗法,久坐、低头办公、长期弯腰负重催生 腰椎间盘退变 成为全民高发慢性病，也是成年人慢性腰痛最核心致病根源。 流行病学数据显示 30 岁以上人群椎间盘退变患病率可达 30%~80%，年龄越大发病概率越高，长期腰痛不仅限制日常行走、弯腰等基础活动，还会造成巨大家庭与医保经济负担。 近期华中科技大学同济医学院团队在 Journal of Nanobiotechnology 发表重磅研究， 设计出搭载黑磷纳米,1.6 合成生物学,0.5235,semantic_fallback,,
d3c4ef42fb3e1044,代理型人工智能（Agentic  Artificial Intelligence，即Agentic AI）在2~3期临床研究中的运营实践,临床研究领域的人工智能已从基础自动化和文本生成迈入“代理型AI”时代。 这类系统不再只是向您展示仪表盘并等待指令，而是能够主动执行复杂的工作流程。 传统型AI负责发现问题，代理型AI负责解决问题。,3.3 数字医疗/互联网医院,0.5241,semantic,,
de5dc3c7038eb02e,Nat Commun丨曹流、单忠艳教授团队揭示线粒体自噬维系cGAS-STING先天免疫通路稳态在自身免疫性甲状腺炎发病中的新机制,线粒体作为细胞能量代谢的核心枢纽，维系细胞功能稳态，其质量控制失衡与多种疾病的发生发展密切相关。 线粒体DNA （mtDNA） 向胞质的异常泄漏可激活cGAS-STING先天免疫通路，触发炎症反应。 线粒体自噬作为一种关键的线粒体质量控制机制，在维持细胞稳态中发挥着重要的适应性保护作用。,1.1 小分子创新药,0.5261,semantic,,
e4e4231e2096df69,首关15亿！上海生物医药基金二期落地,近日， 上海生物医药基金二期完成15亿元首关落地，由上实资本担任管理人 。 上实资本携手上海医药、上药集团、上海国投先导、浦东创投、国泰海通、君实生物、张江集团等多家产业龙头与专业投资机构共同出资。 基金关注FiC/BiC高潜力资产，围绕心血管、代谢、神经精神、肿瘤等重要疾病领域，布局多肽/环肽、核酸、基因细胞治疗等新兴药物形式。,1.6 合成生物学,0.5271,semantic,,
d82e2f98dbe63489,Nat Methods | 姜鹏团队推出SecAct框架，从“基因表达”到“信号活性”系统解析分泌蛋白功能,"人体编码约 1,900 种分泌蛋白，它们如同细胞间的 “ 信使 ” ，在组织发育、免疫调控及疾病发生发展中发挥关键作用。 根本瓶颈在于： 分泌蛋白不作用于自身细胞，其功能难以通过常规的细胞自主性方法进行系统评估。 如何直接推断分泌蛋白在组织中的真实信号活性，长期是该领域悬而未决的难题。",1.5 AI制药,0.5297,semantic,,
6367a8e87d78282d,从跟跑到领跑，多款全球首创药中国率先上市,7月23日，武田制药首创的奥普雷顿片通过优先审评审批程序在中国获批上市，用于16岁及以上青少年和成人1型发作性睡病患者（NT1）。 奥普雷顿片由此成为行业焦点，不仅因为它是中国首个获批的口服OX2R激动剂、目前唯一获批用于治疗NT1的创新药，更因为其实现了全球多中心研发的原创靶点创新药在中国“首报首发”的历史性突破。 创新药的“中国首发”潮。,1.1 小分子创新药,0.5315,semantic_fallback,,
24ad33da5a1c6d11,国内第二篇RIPTAC分子Follow专利-还是恒瑞!!!,“作为 RIPTAC AR 的用途”，“治疗和/或预防由雄激素受体介导的或依赖性的疾病”。 效应蛋白端明确提到 BET / BRD4 功能抑制。 癌症是全球首要疾病负担；前列腺癌男性高发、随年龄增长、发病率上升；乳腺癌女性首位。,1.1 小分子创新药,0.5322,semantic,,
4b30d92c05f56d00,WHO更新预认证药品和疫苗的各国药监“依赖”程序,7月14日，WHO发布协作注册程序（CRP） 征求意见稿 （征求截至8月31日），旨在通过国家监管机构（NRA）之间的信息共享与监管依赖（Reliance），简化并加速WHO预认证（PQ）产品（药品及疫苗）的国内注册、再注册以及全生命周期管理。 WHO于同日发布的 另一份意见稿 旨在澄清NRA对于“列名监管机构”（WLA）的依赖。 结合这份文件，WHO旨在构建立体的全球药监依赖机制，加快药物可及。,1.4 医药CXO（CRO/CDMO/CSO）,0.5327,semantic_fallback,,
a349359e8c109909,MNC 64%资金押注中国，并购热度冲四年巅峰,• 中国药企在MNC前十授权交易中的占比显著提升；。 • 上半年中国企业与MNC交易数量达30笔，预付款和总金额均翻倍增长；。 • 跨国药企共发生33笔并购（M&A），数量与金额较去年同期，实现双双超两倍增长。,1. 创新药,0.533,semantic_fallback,,
0f1ce364ead6b7b5,超 2 亿元，小核酸疗法开发公司完成新一轮融资,本轮融资由国中资本领投，IDG 资本、光大控股、金雨茂物、浦赢集团、苏高新金控等机构入局，老股东隆门资本持续加注。 融资将主要用于加速 RAG-17 （渐冻症） 、RAG-01 （膀胱癌） 等核心管线的临床推进，推动 RAG-18 （杜氏肌营养不良症） 及代谢领域项目进入临床 IND，并升级其 全 球唯一 的 saRNA/siRNA 双模态平台 与肝外递送系统。 RAG-17 是一款靶向超氧化物歧,1.1 小分子创新药,0.533,semantic,,
60351b79d1dfbcec,FDA临时发布17个多肽注射剂PSG，撤回旧指南,7月28日，FDA仿制药办公室（OGD）未遵循季度发布的惯例，临时发布了一批修订版产品特定指南（PSG），仅涉及注射用多肽产品，共计17个产品（9个分子），且均为第二或第三次修订。 从FDA 官方公告 措辞看，这一系列PSG不应仅被视为个案，而是标志着FDA在多肽仿制药监管科学上的显著进展。 这批PSG通常包括5个技术领域的内容：重组、合成或半合成多肽的ANDA申报建议；先天免疫应答检测；杂质限度,1.1 小分子创新药,0.5334,semantic_fallback,,
76501b3feb72e8e8,最低0.88元！130个药品主动降价,近日，辽宁省药品及医用耗材集中采购网发布《关于执行复方金银花颗粒等130个药品主动降价结果的通知》，明确自 7月29日（今日） 起，全省所有医疗卫生机构将执行这 130个药品 的最新挂网采购价。 在全年持续推进的药品降价浪潮之下，一套 全新的药品价格治理逻辑 正加速落地。 政策驱动下，药品主动降价。,1.1 小分子创新药,0.5335,semantic_fallback,,
1fb33a54d2f4568b,HR+乳腺癌内分泌治疗耐药后，查查有没有PIK3CA突变——约40%患者携带，JS105三药联合III期启动!,她们中的大多数人，标准治疗就是"内分泌药 + CDK4/6 抑制剂"，很多人一吃就是一两年，病情稳稳的。 因为在 HR+ 乳腺癌里，约 40% 的患者携带这个突变，它是内分泌治疗耐药背后"最强的驱动因素之一 "。 简单说，PIK3CA 突变会让肿瘤"绕开"内分泌药的作用，自己狂长。,1.1 小分子创新药,0.5335,semantic,,
a7730cfdecb720b5,借助益生菌抵抗“癌王”！《科学》子刊：只需一些小改造就能派上用场,胰腺癌，因其发展迅速和治疗难度极大被称为"癌症之王"。 据相关研究数据统计，胰腺癌患者的5年生存率不足10%，是预后最差的恶性肿瘤之一。 胰腺癌之所以难治，核心原因之一在于胰腺肿瘤内部的免疫抑制环境，能阻止具有肿瘤杀伤作用的效应T细胞进入。,1.1 小分子创新药,0.5342,semantic,,
69f68656124fb347,Circulation顶刊发布功能性三尖瓣反流的评价新指标，提示关键干预时间点,2026年7月，顶刊《Circulation: Cardiovascular Imaging》发表了一项研究，提出了评价功能性三尖瓣反流的新指标的临床价值：右房室耦联指数（RACI，右心房与右心室舒张末期容积之比），通过RACI与全因死亡率的独立关联性，为三尖瓣反流的风险评估提供了新工具。 在三尖瓣反流的病理生理过程中，右心房与右心室同步发生改变，二者之间存在密切的相互作用，仅关注单一腔室，难以全,1.1 小分子创新药,0.5352,semantic,,
d3553df4dcd82c7a,又有一批药企被卖！“大甩卖”加速...,2026年7月28日晚间，ST海王（000078）在深交所密集发布多条重磅公告。 为应对医药行业集采常态化、传统医药流通毛利持续走低的行业现状，ST海王全资子公司河南海王集团签署多份股权转让协议，批量处置多地低效、弱盈利医药资产。 2025年以来公司持续清理低毛利医药流通资产，2026年5月合计出让四家区域子公司，包含深业医药、朋泰医药、海王天成、韶关海王。,1.1 小分子创新药,0.5363,semantic_fallback,,
a0ead6567c55d780,迈向更优生存 | 不可切除III期NSCLC综合治疗模式的进阶之路,不可切除III期非小细胞肺癌（NSCLC）治疗格局的演变，是现代肿瘤学精准化、综合化进程的缩影。 在大量临床研究的基石之上，此类患者的治疗模式经历了从单纯放疗到同步化放疗，再到免疫/靶向巩固治疗的发展，也为未来进一步探索新策略奠定了基础。 由北京整合医学学会支持的“医脉相承”学术研讨与交流项目特邀肺癌领域专家，共同梳理与讨论该领域的研究进展与未来发展。,1. 创新药,0.5368,semantic_fallback,,
ca7c46030421206f,刚刚！康方生物与安领科生物达成合作,日前， 康方生物 与 安领科生物 签署临床研究合作协议，共同推进康方生物全球首创 PD-1/VEGF 双抗新药依沃西 与安领科生物自主研发的 FGFR2b 靶向 ADC ALK201 联合疗法一线治疗局部晚期或转移性鳞状非小细胞肺癌的 II 期临床研究。 该联合用药研究的新药临床试验申请（ IND ）已于近日获得国家药品监督管理局（ NMPA ）批准。 安领科生物将全面负责推进与开展该临床研究。,1.1 小分子创新药,0.538,semantic_fallback,,
f8b17305e92ad9b4,第12批国采，65个产品报量对比,第12批国采报价信息公开大会将于明天2026年7月31日在上海市奉贤区南桥新城展园路398号进行，。 本次报价上午7:30起受理报价材料，10:30停止受理。 此次集采按厂牌报量，各厂牌报量情况近日已经正式公布，这里，将各品种厂家数量、报量最高、最低厂家，以及最高与最低金额进行对比，供参考。,其他/综合,0.5381,semantic,,
d765819cee8d77aa,母义明教授专题丨TRAb 阳性，摄碘却归零：这例甲状腺毒症是 Graves 病？,诊断恶性黑色素瘤 6 个月，程序性死亡受体 1（ PD-1）抑制剂治疗后甲状腺功能异常 20 余天。 2021 年 1 月患者诊断恶性黑色素瘤，2021 年 3 月 4 日、2021 年 4 月 20 日分别行左足底皮肤恶性肿物扩大切除术及左腘窝+左腹股沟淋巴结清扫术，术后分期为 T4bN1M0，Ⅲc 期。 2021 年 7 月起，出现心悸，测心率 100 次/分左右，律齐；伴多汗、手抖；大便次数,1.1 小分子创新药,0.539,semantic,,
baf657a09cc4b31b,自免赛道新锐靶点TL1A：机制价值、竞争格局与产业发展,在自身免疫性疾病药物研发领域， TNF 、 IL-23 、α 4 β 7 等经典靶点长期占据临床主流，但真实诊疗场景中始终存在难以突破的治疗瓶颈。 庞大的患者基数与未被满足的临床刚需，倒逼行业寻找全新的治疗靶点与干预路径。 近两年来， TL1A 靶点凭借独有的炎症、纤维化双通路调控能力，一跃成为全球自免创新赛道的核心焦点，也是资本与药企布局力度最大的新兴靶点。,1.3 细胞与基因治疗（CGT）,0.5391,semantic,,
3d247778e1a31252,ORR从33.6%骤降至15.7%！FDA逐例核查实锤「疗效注水」,在FDA细胞、组织和基因治疗咨询委员会（CTGTAC）召开前夕，FDA公布的审评简报文件给出了极具杀伤力的定调： 最新提交的生物制品许可申请（BLA）“未包含能够充分证明有效性的、设计良好且对照充分的研究” 。 这已是RP1第三次 向FDA发起上市申请 ，但 前两次均惨遭FDA“拒之门外” 。 如今，第三次“终审”即将到来。,其他/综合,0.5408,semantic,,
966569621edd859a,FDA顾问委员会力推六种灰色肽类合法化,在美国的灰色市场常常有流行一批肽类化合物，它们未获得FDA批准，仅限用于研究用途，却被宣传有组织修复、抗衰老、改善认知等效果，且在灰色市场上被商家打着 “仅限研究用途” 的幌子大规模销售。 最近， 围绕灰色市场肽类的监管博弈 即将 迎来关键节点。 加密货币与灰色市场肽。,1.1 小分子创新药,0.541,semantic,,
ae6961c48a3f74b5,五针松医药完成天使轮融资，推进超长效多肽新药开发丨产业新闻,7月28日，五针松医药宣布完成数千万元人民币天使轮融资。 该公司致力于开发新一代超长效多肽创新药。 参考资料： 五针松医药完成数千万元天使轮融资，加速打造新一代超长效多肽药物平台.From。,1.1 小分子创新药,0.5424,semantic_fallback,,
3fff3b45c5dcbf8e,赛诺菲 2026 H1：自免药王大卖 109 亿美元,7 月 30 日，赛诺菲发布 2026 年第二季度和上半年财报，Q2 净销售额为 115.97 亿欧元 （ 约 135.36 亿美元； 按照 2026 年 H1 平均汇率计算：1 欧元=1.1672 美元 ） ，同比增长 17.8%；上半年整体净销售额 为 221.06 亿欧元 （ 约 258.02 亿美元 ） ，增长 15.7% 。 Dupixent （度普利尤单抗） 是 全球最畅销的自免药物 ,其他/综合,0.5434,semantic,,
536944864f1dde37,石药集团CRB-701(SYS6002)用于口咽癌二线治疗的注册性临床试验获美国FDA批准,7月29日，石药集团（1093.HK）宣布， 本集团授权给 Corbus Pharmaceuticals，Inc. （ Corbus ）开发的 CRB-701（SYS6002) （下称：该产品）已 获美国食品药品监督管理局（ FDA ）批准，启动用于口咽鳞状细胞癌（ OPSCC ） 二线（ 2L ）治疗的注册性临床试验（试验代号： TEMPO -1 ）。 该产品是一种靶向 Nectin -4的新一,1.4 医药CXO（CRO/CDMO/CSO）,0.5438,semantic_fallback,,
787a4632ecc5e735,来自江苏！小核酸企业完成超2亿元新一轮融资,近日，中美瑞康（Ractigen Therapeutics）完成超2亿元新一轮融资。 本轮融资将主要用于 加速RAG-17（渐冻症）、RAG-01（膀胱癌）等核心管线的临床推进，推动RAG-18（杜氏肌营养不良症）及代谢领域项目进入临床IND， 并升级其全球唯一的saRNA/siRNA双模态平台与肝外递送系统。 这套机制递送效率比肩国际标杆技术，安全性更胜一筹，已通过RAG-17完成临床验证，相关,1.1 小分子创新药,0.5441,semantic,,
eaed76f5fdadb647,产业动态 | 恒瑞长效胰岛素获批，上海生物医药基金二期首关15亿元,恒瑞医药自主研发的舒地胰岛素注射液获国家药监局批准上市，面向中国成人 2 型糖尿病患者。 该产品为 1 类治疗用生物制品，候选摘要称其为中国首个自主研发的长效胰岛素类似物。 恒瑞由此切入成熟但竞争充分的基础胰岛素市场，患者和商业渠道可能获得新的国产选择，既有长效胰岛素供应商则面临新增竞争。,3.3 数字医疗/互联网医院,0.5446,semantic,,
6db7b95e265e2f48,双项权威质评获优，世和基因再交满分答卷,近日，南京江北新区生命健康办企业世和基因在国家卫健委临床检验中心（NCCL）和美国病理学家协会（CAP）组织的室间质评中取得优异成绩，进一步验证其ctDNA液体活检、RNA融合检测及全流程质量控制能力。 ctDNA是肿瘤细胞在坏死或凋亡过程中产生的游离DNA片段，携带有肿瘤突变信息，能够反映肿瘤细胞基因组特征。 CAP RNA融合检测满分。,1. 创新药,0.5462,semantic_fallback,,
4c9b528a0afc9596,美国垄断程度最高的市场，快被中国药企打穿了,7月28日，通化东宝与健友股份同时发布公告： 双方合作开发的门冬胰岛素注射液正式获得 美国FDA 上市批准 ， 包含用于静脉、皮下、预充式注射笔使用的多个剂型。 这是今年美国批准上市的第二个中国产胰岛素， 也是首个进军美国市场的中国产短效胰岛素 。 门冬胰岛素在皮下注射后10-20分钟即可起效，作用持续时间3-5小时，主要用于控制餐后血糖。,1. 创新药,0.5464,semantic_fallback,,
